date,hour,day_type,month,load_weight
02/08/2025,13,SA,8,0.0001327701654605203
02/08/2025,14,SA,8,0.00012566139765641092
02/08/2025,15,SA,8,0.00012160977244379127
02/08/2025,16,SA,8,0.00011902807971100914
02/08/2025,17,SA,8,0.00011962714653298068
02/08/2025,18,SA,8,0.00012547121771292795
02/08/2025,19,SA,8,0.00013192227987915845
02/08/2025,20,SA,8,0.00013110450612218146
02/08/2025,21,SA,8,0.00012932473881775277
02/08/2025,22,SA,8,0.00012652830123212108
02/08/2025,23,SA,8,0.00011470386324606381
02/08/2025,24,SA,8,9.813760533582967e-05
03/08/2025,1,FT,8,8.200960250092442e-05
03/08/2025,2,FT,8,7.121631906474127e-05
03/08/2025,3,FT,8,6.507218159835059e-05
03/08/2025,4,FT,8,6.194895798370667e-05
03/08/2025,5,FT,8,6.094648092710181e-05
03/08/2025,6,FT,8,6.293715925944215e-05
03/08/2025,7,FT,8,6.798602709357704e-05
03/08/2025,8,FT,8,8.39637982821541e-05
03/08/2025,9,FT,8,0.00010680266837633926
03/08/2025,10,FT,8,0.00012502015096353347
03/08/2025,11,FT,8,0.00013748925245399353
03/08/2025,12,FT,8,0.00015156755168800682
03/08/2025,13,FT,8,0.0001459627214989036
03/08/2025,14,FT,8,0.0001314751832133016
03/08/2025,15,FT,8,0.00012220702903332982
03/08/2025,16,FT,8,0.0001169971621149459
03/08/2025,17,FT,8,0.00011685599050412655
03/08/2025,18,FT,8,0.00012723606939403503
03/08/2025,19,FT,8,0.0001374979765423026
03/08/2025,20,FT,8,0.00013821731727833159
03/08/2025,21,FT,8,0.00013575474507836473
03/08/2025,22,FT,8,0.00013060277438239543
03/08/2025,23,FT,8,0.00011183726042960473
03/08/2025,24,FT,8,8.931245751454582e-05
04/08/2025,1,WT,8,7.391413262350137e-05
04/08/2025,2,WT,8,6.482152737090138e-05
04/08/2025,3,WT,8,6.077057882855653e-05
04/08/2025,4,WT,8,5.97155698901328e-05
04/08/2025,5,WT,8,6.176922536319692e-05
04/08/2025,6,WT,8,6.980126482066211e-05
04/08/2025,7,WT,8,8.082765620870242e-05
04/08/2025,8,WT,8,8.552716931289238e-05
04/08/2025,9,WT,8,8.36124352576042e-05
04/08/2025,10,WT,8,8.461822632230159e-05
04/08/2025,11,WT,8,8.63289443526275e-05
04/08/2025,12,WT,8,9.489682356437115e-05
04/08/2025,13,WT,8,9.929467873281919e-05
04/08/2025,14,WT,8,9.629476994553307e-05
04/08/2025,15,WT,8,9.311624790682078e-05
04/08/2025,16,WT,8,9.41252143182102e-05
04/08/2025,17,WT,8,0.00010093633297259364
04/08/2025,18,WT,8,0.00011507456411881379
04/08/2025,19,WT,8,0.0001297978528930387
04/08/2025,20,WT,8,0.0001347664766293774
04/08/2025,21,WT,8,0.0001349419145341115
04/08/2025,22,WT,8,0.00013034956938077724
04/08/2025,23,WT,8,0.00011293755579508418
04/08/2025,24,WT,8,9.079427563828098e-05
05/08/2025,1,WT,8,7.398795560112095e-05
05/08/2025,2,WT,8,6.488626895677294e-05
05/08/2025,3,WT,8,6.0831274461739984e-05
05/08/2025,4,WT,8,5.977521181547331e-05
05/08/2025,5,WT,8,6.183091841132877e-05
05/08/2025,6,WT,8,6.987098000269532e-05
05/08/2025,7,WT,8,8.090838418376685e-05
05/08/2025,8,WT,8,8.561259100536106e-05
05/08/2025,9,WT,8,8.369594457737365e-05
05/08/2025,10,WT,8,8.470274019273853e-05
05/08/2025,11,WT,8,8.64151668313425e-05
05/08/2025,12,WT,8,9.499160335591446e-05
05/08/2025,13,WT,8,9.939385095585228e-05
05/08/2025,14,WT,8,9.639094595943263e-05
05/08/2025,15,WT,8,9.320924931861115e-05
05/08/2025,16,WT,8,9.421922345209868e-05
05/08/2025,17,WT,8,0.00010103714482528757
05/08/2025,18,WT,8,0.00011518949676660387
05/08/2025,19,WT,8,0.00012992749067202748
05/08/2025,20,WT,8,0.00013490107690452042
05/08/2025,21,WT,8,0.00013507669003079951
05/08/2025,22,WT,8,0.0001304797581958464
05/08/2025,23,WT,8,0.00011305035407002761
05/08/2025,24,WT,8,9.088495794138765e-05
06/08/2025,1,WT,8,7.406690004211208e-05
06/08/2025,2,WT,8,6.495550198516489e-05
06/08/2025,3,WT,8,6.0896180849788474e-05
06/08/2025,4,WT,8,5.9838991394778614e-05
06/08/2025,5,WT,8,6.189689140991067e-05
06/08/2025,6,WT,8,6.994553167009849e-05
06/08/2025,7,WT,8,8.099471265586736e-05
06/08/2025,8,WT,8,8.570393882114825e-05
06/08/2025,9,WT,8,8.378524734975338e-05
06/08/2025,10,WT,8,8.47931172064106e-05
06/08/2025,11,WT,8,8.650737098785998e-05
06/08/2025,12,WT,8,9.509295848817699e-05
06/08/2025,13,WT,8,9.949990324419998e-05
06/08/2025,14,WT,8,9.649379417686949e-05
06/08/2025,15,WT,8,9.330870269616266e-05
06/08/2025,16,WT,8,9.431975446239103e-05
06/08/2025,17,WT,8,0.00010114495049247717
06/08/2025,18,WT,8,0.000115312402857959
06/08/2025,19,WT,8,0.0001300661220619227
06/08/2025,20,WT,8,0.00013504501506335725
06/08/2025,21,WT,8,0.0001352208155671625
06/08/2025,22,WT,8,0.0001306189788499075
06/08/2025,23,WT,8,0.00011317097771658466
06/08/2025,24,WT,8,9.09819313222696e-05
07/08/2025,1,WT,8,7.41509541338801e-05
07/08/2025,2,WT,8,6.502921609661812e-05
07/08/2025,3,WT,8,6.096528828064574e-05
07/08/2025,4,WT,8,5.9906899084598837e-05
07/08/2025,5,WT,8,6.196713448728756e-05
07/08/2025,6,WT,8,7.002490866757538e-05
07/08/2025,7,WT,8,8.108662870752378e-05
07/08/2025,8,WT,8,8.580119909172064e-05
07/08/2025,9,WT,8,8.388033021221338e-05
07/08/2025,10,WT,8,8.488934384004744e-05
07/08/2025,11,WT,8,8.660554302551099e-05
07/08/2025,12,WT,8,9.520087379521313e-05
07/08/2025,13,WT,8,9.961281972907303e-05
07/08/2025,14,WT,8,9.660329920848523e-05
07/08/2025,15,WT,8,9.341459315809261e-05
07/08/2025,16,WT,8,9.44267923064565e-05
07/08/2025,17,WT,8,0.00010125973384301209
07/08/2025,18,WT,8,0.00011544326400222594
07/08/2025,19,WT,8,0.00013021372631906705
07/08/2025,20,WT,8,0.0001351982695681698
07/08/2025,21,WT,8,0.00013537426957744469
07/08/2025,22,WT,8,0.00013076721051113075
07/08/2025,23,WT,8,0.00011329940868562831
07/08/2025,24,WT,8,9.108518127063048e-05
08/08/2025,1,WT,8,7.424010518350047e-05
08/08/2025,2,WT,8,6.510740015963818e-05
08/08/2025,3,WT,8,6.10385863184675e-05
08/08/2025,4,WT,8,5.9978924630261375e-05
08/08/2025,5,WT,8,6.204163703612235e-05
08/08/2025,6,WT,8,7.01090990084847e-05
08/08/2025,7,WT,8,8.11841184585848e-05
08/08/2025,8,WT,8,8.59043571299018e-05
08/08/2025,9,WT,8,8.398117880638545e-05
08/08/2025,10,WT,8,8.49914055625609e-05
08/08/2025,11,WT,8,8.670966811943388e-05
08/08/2025,12,WT,8,9.531533298084e-05
08/08/2025,13,WT,8,9.973258335906567e-05
08/08/2025,14,WT,8,9.671944451803412e-05
08/08/2025,15,WT,8,9.352690471398798e-05
08/08/2025,16,WT,8,9.454032082061697e-05
08/08/2025,17,WT,8,0.00010138147754357301
08/08/2025,18,WT,8,0.00011558206043819378
08/08/2025,19,WT,8,0.00013037028115388906
08/08/2025,20,WT,8,0.00013536081727614797
08/08/2025,21,WT,8,0.00013553702888870897
08/08/2025,22,WT,8,0.00013092443079520074
08/08/2025,23,WT,8,0.00011343562758292603
08/08/2025,24,WT,8,9.119469219479844e-05
09/08/2025,1,SA,8,8.004253989982183e-05
09/08/2025,2,SA,8,6.962168139880076e-05
09/08/2025,3,SA,8,6.420887050192471e-05
09/08/2025,4,SA,8,6.191601019280555e-05
09/08/2025,5,SA,8,6.187768940769492e-05
09/08/2025,6,SA,8,6.442841666662102e-05
09/08/2025,7,SA,8,7.195685424147958e-05
09/08/2025,8,SA,8,8.880762114418797e-05
09/08/2025,9,SA,8,0.00010615496155395484
09/08/2025,10,SA,8,0.00011677700417680672
09/08/2025,11,SA,8,0.00012426312921810562
09/08/2025,12,SA,8,0.00013389761327466912
09/08/2025,13,SA,8,0.00013376428887647168
09/08/2025,14,SA,8,0.00012660229380923347
09/08/2025,15,SA,8,0.00012252033184526192
09/08/2025,16,SA,8,0.00011991930855587812
09/08/2025,17,SA,8,0.00012052286092137048
09/08/2025,18,SA,8,0.00012641068988368038
09/08/2025,19,SA,8,0.00013291005470838062
09/08/2025,20,SA,8,0.00013208615782850215
09/08/2025,21,SA,8,0.00013029306442520074
09/08/2025,22,SA,8,0.0001274756883698799
09/08/2025,23,SA,8,0.00011556271429861375
09/08/2025,24,SA,8,9.887241568355615e-05
10/08/2025,1,FT,8,8.26628334121871e-05
10/08/2025,2,FT,8,7.178357825855229e-05
10/08/2025,3,FT,8,6.559050090715184e-05
10/08/2025,4,FT,8,6.24423998861353e-05
10/08/2025,5,FT,8,6.143193780117725e-05
10/08/2025,6,FT,8,6.343847247937722e-05
10/08/2025,7,FT,8,6.852755604966447e-05
10/08/2025,8,FT,8,8.46325949448902e-05
10/08/2025,9,FT,8,0.00010765338344215099
10/08/2025,10,FT,8,0.00012601597370440329
10/08/2025,11,FT,8,0.00013858439530227572
10/08/2025,12,FT,8,0.00015277483238304378
10/08/2025,13,FT,8,0.0001471253580520321
10/08/2025,14,FT,8,0.00013252242220873376
10/08/2025,15,FT,8,0.00012318044442011033
10/08/2025,16,FT,8,0.00011792907935991286
10/08/2025,17,FT,8,0.00011778678327516404
10/08/2025,18,FT,8,0.00012824954258523625
10/08/2025,19,FT,8,0.00013859318888054673
10/08/2025,20,FT,8,0.00013931825937980072
10/08/2025,21,FT,8,0.00013683607205876045
10/08/2025,22,FT,8,0.00013164306438163417
10/08/2025,23,FT,8,0.00011272807752072203
10/08/2025,24,FT,8,9.002385784121712e-05
11/08/2025,1,WT,8,7.45379999452744e-05
11/08/2025,2,WT,8,6.536864916261761e-05
11/08/2025,3,WT,8,6.128350885845334e-05
11/08/2025,4,WT,8,6.0219595187233585e-05
11/08/2025,5,WT,8,6.229058440276819e-05
11/08/2025,6,WT,8,7.039041775521459e-05
11/08/2025,7,WT,8,8.150987666660821e-05
11/08/2025,8,WT,8,8.624905569867807e-05
11/08/2025,9,WT,8,8.431816045790909e-05
11/08/2025,10,WT,8,8.533244083521186e-05
11/08/2025,11,WT,8,8.705759806732512e-05
11/08/2025,12,WT,8,9.569779389386736e-05
11/08/2025,13,WT,8,0.00010013276886644625
11/08/2025,14,WT,8,9.71075395485084e-05
11/08/2025,15,WT,8,9.390218940587195e-05
11/08/2025,16,WT,8,9.491967193116939e-05
11/08/2025,17,WT,8,0.00010178827937967603
11/08/2025,18,WT,8,0.00011604584332581862
11/08/2025,19,WT,8,0.00013089340303997396
11/08/2025,20,WT,8,0.00013590396411458972
11/08/2025,21,WT,8,0.0001360808827912937
11/08/2025,22,WT,8,0.00013144977625404299
11/08/2025,23,WT,8,0.00011389079772542471
11/08/2025,24,WT,8,9.156061868479015e-05
12/08/2025,1,WT,8,7.464739429045194e-05
12/08/2025,2,WT,8,6.546458627624472e-05
12/08/2025,3,WT,8,6.137345048992555e-05
12/08/2025,4,WT,8,6.0307975385081694e-05
12/08/2025,5,WT,8,6.238200405041734e-05
12/08/2025,6,WT,8,7.049372497653473e-05
12/08/2025,7,WT,8,8.162950316034289e-05
12/08/2025,8,WT,8,8.637563756265709e-05
12/08/2025,9,WT,8,8.444190847847097e-05
12/08/2025,10,WT,8,8.545767744599328e-05
12/08/2025,11,WT,8,8.718536657386271e-05
12/08/2025,12,WT,8,9.583824302727104e-05
12/08/2025,13,WT,8,0.00010027972691051777
12/08/2025,14,WT,8,9.725005766958106e-05
12/08/2025,15,WT,8,9.404000325288069e-05
12/08/2025,16,WT,8,9.505897906797213e-05
12/08/2025,17,WT,8,0.00010193766710375864
12/08/2025,18,WT,8,0.00011621615590531535
12/08/2025,19,WT,8,0.00013108550637148453
12/08/2025,20,WT,8,0.00013610342110528264
12/08/2025,21,WT,8,0.00013628059943347713
12/08/2025,22,WT,8,0.0001316426961366211
12/08/2025,23,WT,8,0.00011405794749129005
12/08/2025,24,WT,8,9.16949959679535e-05
13/08/2025,1,WT,8,7.476180892390468e-05
13/08/2025,2,WT,8,6.556492610342993e-05
13/08/2025,3,WT,8,6.146751969231742e-05
13/08/2025,4,WT,8,6.040041149706589e-05
13/08/2025,5,WT,8,6.247761909760442e-05
13/08/2025,6,WT,8,7.060177313790152e-05
13/08/2025,7,WT,8,8.175461951265224e-05
13/08/2025,8,WT,8,8.650802847870868e-05
13/08/2025,9,WT,8,8.457133550132217e-05
13/08/2025,10,WT,8,8.558866137294271e-05
13/08/2025,11,WT,8,8.73189985894717e-05
13/08/2025,12,WT,8,9.598513760478372e-05
13/08/2025,13,WT,8,0.00010043342910342439
13/08/2025,14,WT,8,9.739911618404477e-05
13/08/2025,15,WT,8,9.418414160632686e-05
13/08/2025,16,WT,8,9.52046792407623e-05
13/08/2025,17,WT,8,0.00010209391047872925
13/08/2025,18,WT,8,0.00011639428441208482
13/08/2025,19,WT,8,0.00013128642564408635
13/08/2025,20,WT,8,0.0001363120315087058
13/08/2025,21,WT,8,0.0001364894814042292
13/08/2025,22,WT,8,0.00013184446943317578
13/08/2025,23,WT,8,0.00011423276803765515
13/08/2025,24,WT,8,9.183554004792904e-05
14/08/2025,1,WT,8,7.488122587072653e-05
14/08/2025,2,WT,8,6.566965288046445e-05
14/08/2025,3,WT,8,6.156570168705538e-05
14/08/2025,4,WT,8,6.049688900117635e-05
14/08/2025,5,WT,8,6.257741452289873e-05
14/08/2025,6,WT,8,7.071454526460219e-05
14/08/2025,7,WT,8,8.188520606735585e-05
14/08/2025,8,WT,8,8.66462076477951e-05
14/08/2025,9,WT,8,8.470642119306209e-05
14/08/2025,10,WT,8,8.57253720380649e-05
14/08/2025,11,WT,8,8.745847312013355e-05
14/08/2025,12,WT,8,9.613845454879591e-05
14/08/2025,13,WT,8,0.00010059385129805838
14/08/2025,14,WT,8,9.755469167432865e-05
14/08/2025,15,WT,8,9.43345818216126e-05
14/08/2025,16,WT,8,9.535674955957516e-05
14/08/2025,17,WT,8,0.00010225698495825235
14/08/2025,18,WT,8,0.00011658020086156712
14/08/2025,19,WT,8,0.000131496129292717
14/08/2025,20,WT,8,0.00013652976255149561
14/08/2025,21,WT,8,0.00013670749588752217
14/08/2025,22,WT,8,0.00013205506444447464
14/08/2025,23,WT,8,0.00011441523189965113
14/08/2025,24,WT,8,9.19822288447908e-05
15/08/2025,1,WT,8,7.500562627568099e-05
15/08/2025,2,WT,8,6.577875007160353e-05
15/08/2025,3,WT,8,6.166798097177751e-05
15/08/2025,4,WT,8,6.05973926641803e-05
15/08/2025,5,WT,8,6.268137456918711e-05
15/08/2025,6,WT,8,7.083202355057835e-05
15/08/2025,7,WT,8,8.202124220560158e-05
15/08/2025,8,WT,8,8.679015325223489e-05
15/08/2025,9,WT,8,8.484714422445118e-05
15/08/2025,10,WT,8,8.586778785554652e-05
15/08/2025,11,WT,8,8.760376814363687e-05
15/08/2025,12,WT,8,9.629816965146015e-05
15/08/2025,13,WT,8,0.00010076096816469475
15/08/2025,14,WT,8,9.77167595759739e-05
15/08/2025,15,WT,8,9.449130014510903e-05
15/08/2025,16,WT,8,9.551516601339804e-05
15/08/2025,17,WT,8,0.00010242686479382277
15/08/2025,18,WT,8,0.00011677387589864367
15/08/2025,19,WT,8,0.00013171458420639857
15/08/2025,20,WT,8,0.00013675657985519552
15/08/2025,21,WT,8,0.00013693460846014586
15/08/2025,22,WT,8,0.00013227444791879894
15/08/2025,23,WT,8,0.00011460531026730298
15/08/2025,24,WT,8,9.213503919723697e-05
16/08/2025,1,SA,8,8.09046733736977e-05
16/08/2025,2,SA,8,7.03715724207067e-05
16/08/2025,3,SA,8,6.490046045707544e-05
16/08/2025,4,SA,8,6.258290388487059e-05
16/08/2025,5,SA,8,6.254417034884486e-05
16/08/2025,6,SA,8,6.512237134055606e-05
16/08/2025,7,SA,8,7.273189727227329e-05
16/08/2025,8,SA,8,8.976416279091122e-05
16/08/2025,9,SA,8,0.00010729835038054894
16/08/2025,10,SA,8,0.00011803480239767486
16/08/2025,11,SA,8,0.0001256015600500304
16/08/2025,12,SA,8,0.00013533981656582716
16/08/2025,13,SA,8,0.0001352050561384044
16/08/2025,14,SA,8,0.000127965919644933
16/08/2025,15,SA,8,0.0001238399911095279
16/08/2025,16,SA,8,0.00012121095235178295
16/08/2025,17,SA,8,0.00012182100554418784
16/08/2025,18,SA,8,0.00012777225196480444
16/08/2025,19,SA,8,0.000134341621064498
16/08/2025,20,SA,8,0.00013350885003994526
16/08/2025,21,SA,8,0.00013169644333340896
16/08/2025,22,SA,8,0.00012884872148685226
16/08/2025,23,SA,8,0.00011680743347486029
16/08/2025,24,SA,8,9.993736463832999e-05
17/08/2025,1,FT,8,8.359087587688575e-05
17/08/2025,2,FT,8,7.25894810584209e-05
17/08/2025,3,FT,8,6.632687501399098e-05
17/08/2025,4,FT,8,6.314343076422136e-05
17/08/2025,5,FT,8,6.212162438237554e-05
17/08/2025,6,FT,8,6.415068610581935e-05
17/08/2025,7,FT,8,6.929690400679276e-05
17/08/2025,8,FT,8,8.558275160858514e-05
17/08/2025,9,FT,8,0.00010886199083169721
17/08/2025,10,FT,8,0.00012743073497014512
17/08/2025,11,FT,8,0.00014014026023547715
17/08/2025,12,FT,8,0.00015449001109318675
17/08/2025,13,FT,8,0.00014877711101367381
17/08/2025,14,FT,8,0.00013401023033552724
17/08/2025,15,FT,8,0.0001245633716502028
17/08/2025,16,FT,8,0.00011925305035087915
17/08/2025,17,FT,8,0.00011910915673065085
17/08/2025,18,FT,8,0.00012968937977305426
17/08/2025,19,FT,8,0.00014014915253785084
17/08/2025,20,FT,8,0.0001408823632881152
17/08/2025,21,FT,8,0.00013837230884536898
17/08/2025,22,FT,8,0.00013312100009816138
17/08/2025,23,FT,8,0.0001139936576924228
17/08/2025,24,FT,8,9.103454135476245e-05
18/08/2025,1,WT,8,7.540852648202367e-05
18/08/2025,2,WT,8,6.613208719166712e-05
18/08/2025,3,WT,8,6.199923668540817e-05
18/08/2025,4,WT,8,6.0922897605882814e-05
18/08/2025,5,WT,8,6.301807382765272e-05
18/08/2025,6,WT,8,7.121250483339981e-05
18/08/2025,7,WT,8,8.246182749299933e-05
18/08/2025,8,WT,8,8.725635522120875e-05
18/08/2025,9,WT,8,8.530290912653965e-05
18/08/2025,10,WT,8,8.632903524674933e-05
18/08/2025,11,WT,8,8.807434052619044e-05
18/08/2025,12,WT,8,9.68154448793263e-05
18/08/2025,13,WT,8,0.00010130221576011689
18/08/2025,14,WT,8,9.82416549011805e-05
18/08/2025,15,WT,8,9.499886959311452e-05
18/08/2025,16,WT,8,9.602823525908651e-05
18/08/2025,17,WT,8,0.00010297706091922789
18/08/2025,18,WT,8,0.00011740113842588497
18/08/2025,19,WT,8,0.0001324221022392465
18/08/2025,20,WT,8,0.00013749118147081117
18/08/2025,21,WT,8,0.00013767016637417843
18/08/2025,22,WT,8,0.00013298497331544674
18/08/2025,23,WT,8,0.0001152209241278546
18/08/2025,24,WT,8,9.262995175442996e-05
19/08/2025,1,WT,8,7.555265456054067e-05
19/08/2025,2,WT,8,6.625848524106443e-05
19/08/2025,3,WT,8,6.211773563068487e-05
19/08/2025,4,WT,8,6.1039339347676e-05
19/08/2025,5,WT,8,6.313852007314177e-05
19/08/2025,6,WT,8,7.134861306899128e-05
19/08/2025,7,WT,8,8.261943652346351e-05
19/08/2025,8,WT,8,8.742312801737825e-05
19/08/2025,9,WT,8,8.54659483073576e-05
19/08/2025,10,WT,8,8.649403565918021e-05
19/08/2025,11,WT,8,8.824267673509006e-05
19/08/2025,12,WT,8,9.700048793337076e-05
19/08/2025,13,WT,8,0.00010149583436517611
19/08/2025,14,WT,8,9.84294238659356e-05
19/08/2025,15,WT,8,9.518044063255137e-05
19/08/2025,16,WT,8,9.621177372186988e-05
19/08/2025,17,WT,8,0.00010317388065055039
19/08/2025,18,WT,8,0.00011762552685099316
19/08/2025,19,WT,8,0.00013267520018505342
19/08/2025,20,WT,8,0.00013775396793174466
19/08/2025,21,WT,8,0.00013793329492839252
19/08/2025,22,WT,8,0.00013323914707496397
19/08/2025,23,WT,8,0.00011544114551626033
19/08/2025,24,WT,8,9.280699508868302e-05
20/08/2025,1,WT,8,7.570165861605515e-05
20/08/2025,2,WT,8,6.638915944530771e-05
20/08/2025,3,WT,8,6.22402434973136e-05
20/08/2025,4,WT,8,6.115972041385599e-05
20/08/2025,5,WT,8,6.326304111882577e-05
20/08/2025,6,WT,8,7.14893259633886e-05
20/08/2025,7,WT,8,8.278237760313736e-05
20/08/2025,8,WT,8,8.759554288084166e-05
20/08/2025,9,WT,8,8.563450324404726e-05
20/08/2025,10,WT,8,8.666461817763699e-05
20/08/2025,11,WT,8,8.841670790288239e-05
20/08/2025,12,WT,8,9.719179115326456e-05
20/08/2025,13,WT,8,0.00010169600325435945
20/08/2025,14,WT,8,9.862354521644656e-05
20/08/2025,15,WT,8,9.536815437659386e-05
20/08/2025,16,WT,8,9.640152144888475e-05
20/08/2025,17,WT,8,0.00010337735896285483
20/08/2025,18,WT,8,0.00011785750652973208
20/08/2025,19,WT,8,0.00013293686065229648
20/08/2025,20,WT,8,0.0001380256446849234
20/08/2025,21,WT,8,0.000138205325348162
20/08/2025,22,WT,8,0.00013350191975162158
20/08/2025,23,WT,8,0.00011566881718385711
20/08/2025,24,WT,8,9.299002795137678e-05
21/08/2025,1,WT,8,7.585551451134916e-05
21/08/2025,2,WT,8,6.652408863643786e-05
21/08/2025,3,WT,8,6.236674044020312e-05
21/08/2025,4,WT,8,6.128402130385274e-05
21/08/2025,5,WT,8,6.339161679349793e-05
21/08/2025,6,WT,8,7.163462072246183e-05
21/08/2025,7,WT,8,8.295062433713952e-05
21/08/2025,8,WT,8,8.777357188205614e-05
21/08/2025,9,WT,8,8.580854663233671e-05
21/08/2025,10,WT,8,8.684075516939913e-05
21/08/2025,11,WT,8,8.859640583819902e-05
21/08/2025,12,WT,8,9.738932354973365e-05
21/08/2025,13,WT,8,0.00010190269000224009
21/08/2025,14,WT,8,9.882398750692932e-05
21/08/2025,15,WT,8,9.556198041742827e-05
21/08/2025,16,WT,8,9.659744770283182e-05
21/08/2025,17,WT,8,0.00010358746289461977
21/08/2025,18,WT,8,0.0001180970398836341
21/08/2025,19,WT,8,0.00013320704125450723
21/08/2025,20,WT,8,0.00013830616772133716
21/08/2025,21,WT,8,0.00013848621356718624
21/08/2025,22,WT,8,0.00013377324877878377
21/08/2025,23,WT,8,0.00011590390225003352
21/08/2025,24,WT,8,9.31790206929551e-05
22/08/2025,1,WT,8,7.601419722887495e-05
22/08/2025,2,WT,8,6.666325087446044e-05
22/08/2025,3,WT,8,6.24972058904743e-05
22/08/2025,4,WT,8,6.141222180587354e-05
22/08/2025,5,WT,8,6.352422619026943e-05
22/08/2025,6,WT,8,7.178447372073614e-05
22/08/2025,7,WT,8,8.31241493679177e-05
22/08/2025,8,WT,8,8.795718607283597e-05
22/08/2025,9,WT,8,8.598805017211587e-05
22/08/2025,10,WT,8,8.70224179939286e-05
22/08/2025,11,WT,8,8.878174132147907e-05
22/08/2025,12,WT,8,9.759305300326673e-05
22/08/2025,13,WT,8,0.0001021158610007747
22/08/2025,14,WT,8,9.903071814471289e-05
22/08/2025,15,WT,8,9.576188723821074e-05
22/08/2025,16,WT,8,9.679952062536463e-05
22/08/2025,17,WT,8,0.00010380415828215494
22/08/2025,18,WT,8,0.00011834408796367424
22/08/2025,19,WT,8,0.00013348569805930245
22/08/2025,20,WT,8,0.0001385954914268841
22/08/2025,21,WT,8,0.0001387759139119833
22/08/2025,22,WT,8,0.00013405309003732918
22/08/2025,23,WT,8,0.0001161463624890729
22/08/2025,24,WT,8,9.337394258248671e-05
23/08/2025,1,SA,8,8.202743297284713e-05
23/08/2025,2,SA,8,7.134815826115179e-05
23/08/2025,3,SA,8,6.580112060350265e-05
23/08/2025,4,SA,8,6.345140199689965e-05
23/08/2025,5,SA,8,6.341213093383664e-05
23/08/2025,6,SA,8,6.602611106896777e-05
23/08/2025,7,SA,8,7.374123866655353e-05
23/08/2025,8,SA,8,9.100987050136187e-05
23/08/2025,9,SA,8,0.00010878738986169494
23/08/2025,10,SA,8,0.00011967283765447106
23/08/2025,11,SA,8,0.00012734460345325803
23/08/2025,12,SA,8,0.00013721800322501475
23/08/2025,13,SA,8,0.00013708137265144128
23/08/2025,14,SA,8,0.00012974177459439552
23/08/2025,15,SA,8,0.0001255585882310386
23/08/2025,16,SA,8,0.00012289306482563727
23/08/2025,17,SA,8,0.00012351158406887958
23/08/2025,18,SA,8,0.0001295454192790805
23/08/2025,19,SA,8,0.00013620595520399525
23/08/2025,20,SA,8,0.00013536162734814066
23/08/2025,21,SA,8,0.00013352406885565102
23/08/2025,22,SA,8,0.00013063682757337314
23/08/2025,23,SA,8,0.00011842843584366216
23/08/2025,24,SA,8,0.00010132425158543012
24/08/2025,1,FT,8,8.47865475359498e-05
24/08/2025,2,FT,8,7.362779037552331e-05
24/08/2025,3,FT,8,6.727560493046315e-05
24/08/2025,4,FT,8,6.404662515988782e-05
24/08/2025,5,FT,8,6.301020300904799e-05
24/08/2025,6,FT,8,6.506828813452895e-05
24/08/2025,7,FT,8,7.028811678345797e-05
24/08/2025,8,FT,8,8.680691476670085e-05
24/08/2025,9,FT,8,0.00011041913682187036
24/08/2025,10,FT,8,0.00012925348555983764
24/08/2025,11,FT,8,0.00014214480601514113
24/08/2025,12,FT,8,0.00015669981360972782
24/08/2025,13,FT,8,0.00015090519704328398
24/08/2025,14,FT,8,0.00013592709306433547
24/08/2025,15,FT,8,0.0001263451078944667
24/08/2025,16,FT,8,0.00012095882853618605
24/08/2025,17,FT,8,0.00012081287668266587
24/08/2025,18,FT,8,0.00013154443768756427
24/08/2025,19,FT,8,0.00014215382551170696
24/08/2025,20,FT,8,0.00014289752400127318
24/08/2025,21,FT,8,0.00014035156610700292
24/08/2025,22,FT,8,0.00013502514340775015
24/08/2025,23,FT,8,0.00011562420629460068
24/08/2025,24,FT,8,9.233668611580191e-05
25/08/2025,1,WT,8,7.651894293440829e-05
25/08/2025,2,WT,8,6.710590488940011e-05
25/08/2025,3,WT,8,6.291219673996087e-05
25/08/2025,4,WT,8,6.182000819780826e-05
25/08/2025,5,WT,8,6.394603660905643e-05
25/08/2025,6,WT,8,7.226113342583595e-05
25/08/2025,7,WT,8,8.367610622530893e-05
25/08/2025,8,WT,8,8.854123502105269e-05
25/08/2025,9,WT,8,8.655902376170573e-05
25/08/2025,10,WT,8,8.760025994147046e-05
25/08/2025,11,WT,8,8.93712654405968e-05
25/08/2025,12,WT,8,9.824108555756668e-05
25/08/2025,13,WT,8,0.00010279392568061063
25/08/2025,14,WT,8,9.968829701184116e-05
25/08/2025,15,WT,8,9.639776057634152e-05
25/08/2025,16,WT,8,9.744228400529256e-05
25/08/2025,17,WT,8,0.00010449343350993463
25/08/2025,18,WT,8,0.00011912991051199468
25/08/2025,19,WT,8,0.00013437206317663299
25/08/2025,20,WT,8,0.00013951578634091672
25/08/2025,21,WT,8,0.0001396974068584605
25/08/2025,22,WT,8,0.00013494322272275492
25/08/2025,23,WT,8,0.0001169175918096058
25/08/2025,24,WT,8,9.39939596088499e-05
26/08/2025,1,WT,8,7.669666515877581e-05
26/08/2025,2,WT,8,6.72617644743314e-05
26/08/2025,3,WT,8,6.305831605520103e-05
26/08/2025,4,WT,8,6.196359080553919e-05
